id,title,description,long_description,keywords,city,region,country,address,coordinates,date_start,date_end,url
63841724,Week-end de la Rose,"Pendant tout le week-end, venez nous rendre visite et profitez des ateliers, des démonstrations et des conseils animés par des professionnels :","Pendant tout le week-end, venez nous rendre visite et profitez des ateliers, des démonstrations et des conseils animés par des professionnels : - Visite de la roseraie – réservation sur place - Visite du parc – réservation sur place - Atelier d’art floral – réservation sur place - Vote pour le prix du public - Démonstration de greffage de rosiers - Démonstration d’hybridation de rosiers le samedi après-midi - Démonstration de confection de roses pour la Haute Couture par les élèves du lycée Octave Feuillet - Jeux pour enfants - Conservatoire des Collections Végétales Spécialisées - Section Roses de La Société Nationale d’Horticulture de France - Vente de bouquets de fleurs - Vente de rosiers en pot - Vente de produits alimentaires et cosmétiques à base de rose - Baptême d’un rosier - Restauration sur place",[],Paris,Île-de-France,FR,Route de Sèvres à Neuilly 75016 Paris,"{'lon': 2.238851, 'lat': 48.863052}",2025-06-07T08:00:00+00:00,2025-06-08T16:00:00+00:00,https://openagenda.com/culture/events/week-end-de-la-rose-9524274
97839112,Animation musicale,Animation musicale dans la roseraie par Jean-Pierre Bertrand,Animation musicale dans la roseraie par Jean-Pierre Bertrand,[],Paris,Île-de-France,FR,Route de Sèvres à Neuilly 75016 Paris,"{'lon': 2.238851, 'lat': 48.863052}",2025-06-07T12:00:00+00:00,2025-06-08T16:00:00+00:00,https://openagenda.com/culture/events/animation-musicale-7726590
40934094,"Visite libre de l'exposition ""L'écologie des choses - Regards sur les artistes japonais et leurs environnements de 1970 à nos jours""","**La MCJP, en partenariat avec le Frac Sud - Cité de l’art contemporain et avec le concours du Musée d’art moderne et contemporain de Saint-Etienne Métropole ( MAMC+), organise un projet d’exposition…","La MCJP, en partenariat avec le Frac Sud - Cité de l’art contemporain et avec le concours du Musée d’art moderne et contemporain de Saint-Etienne Métropole ( MAMC+), organise un projet d’exposition en deux volets* à Paris et Marseille, qui s’attache à relier des pratiques d’artistes japonais de différentes générations à l’aune d’enjeux écologiques. Réunissant une cinquantaine d’œuvres dont certaines en provenance du Japon et encore jamais montrées en France, cette double exposition révèle toute la richesse d’une scène artistique japonaise encore peu connue du public. L’exposition « L’écologie des choses » propose une lecture renouvelée des liens unissant des pratiques artistiques apparues à la fin des années 1960 au Japon, dans un contexte de reconstruction et d’industrialisation massive, à celles d’artistes contemporains en prise avec les enjeux environnementaux actuels. Au travers de dialogues inédits, elle propose ainsi de réévaluer comment certaines œuvres pionnières issues de mouvements artistiques majeurs au Japon tels que Mono-ha (L’école des choses) ou Fluxus portaient déjà un regard attentif à nos milieux de vie dans une dimension sociale et écologique, intime et collective. Si les pratiques de Noboru Takayama ou Kishio Suga (Mono-ha) font par exemple appel à la mémoire et l’histoire inhérente de nos environnements par le truchement et la confrontation de matériaux bruts, qu’ils soient d’origine naturelle ou industrielle, celles d’Hideki Umezawa et Koichi Sato ou de Hiroshi Yoshimura investissent le médium sonore pour composer des paysages musicaux et visuels en réponse à certaines architectures et créer ainsi des lueurs de calme dans des lieux inattendus. Des approches non sans écho à celles privilégiées par certaines artistes Fluxus réunies ici (Yoko Ono, Mieko Shiomi et Takako Saito) et leur recours au langage. Mais plus qu’une simple relecture, l’enjeu de cette exposition est aussi de souligner la singularité avec laquelle ces artistes font appel à leur médium et à leur sensibilité, n’hésitant pas à bousculer leurs pratiques et leurs matériaux, pour concevoir et partager des œuvres plus attentives à nos manières d’habiter. Autrement dit, des artistes ayant fait le choix, à mesure que la société se transformait, d’une certaine écologie envers les choses.",[],Paris,Île-de-France,FR,101 bis quai Jacques-Chirac 75015 Paris,"{'lon': 2.289478, 'lat': 48.854865}",2025-05-17T09:00:00+00:00,2025-05-17T20:00:00+00:00,https://openagenda.com/culture/events/visite-libre-de-lexposition-lecologie-des-choses-regards-sur-les-artistes-japonais-et-leurs-environnements-de-1970-a-nos-jours
20244751,Visite du Musée de la Radiologie,"Lors de votre visite, vous découvrirez comment la radiologie est née à la fin du XIX siècle puis s'est développée durant les premières décennies de son existence. Vous découvrirez plus de 500 objets,…","Lors de votre visite, vous découvrirez comment la radiologie est née à la fin du XIX siècle puis s'est développée durant les premières décennies de son existence. Vous découvrirez plus de 500 objets, tubes à rayons X, maquettes d’appareils de radiologie et ferez connaissance de quelques illustres pionniers de la discipline. Sur place, un responsable du musée pourra répondre à vos questions.",[],Paris,Île-de-France,FR,47 rue de la Colonie 75013 Paris,"{'lon': 2.348114, 'lat': 48.824259}",2025-05-17T10:00:00+00:00,2025-05-17T16:00:00+00:00,https://openagenda.com/culture/events/visite-du-musee-de-la-radiologie
28192809,Visite libre des jardins du Rosalie,Marché participatif de Rosalie,"Marché participatif de Rosalie A l'occasion de la Fête des Jardins, Rosalie organise son marché participatif, le samedi 7 juin de 12h à 18h. Pour cette deuxième édition du marché d'été, des artisans parisiens seront présents pour vous faire découvrir leurs créations. Accès libre au jardin, bar à cocktails et tapas au programme.",[],Paris,Île-de-France,FR,8bis avenue de la Soeur-Rosalie 75013 Paris,"{'lon': 2.35364, 'lat': 48.831972}",2025-06-07T10:00:00+00:00,2025-06-07T16:00:00+00:00,https://openagenda.com/culture/events/marche-participatif-du-rosalie
19300788,"Expo photo ""Du pollen plein les pattes""",Du pollen plein les pattes... Insectes pollinisateurs du jardin Villemin,"Du pollen plein les pattes... Insectes pollinisateurs du jardin Villemin Venez découvrir l'exposition des très belles photos de Gilles Roux : une étude de la biodiversité dans un jardin partagé parisien. L'inventaire des insectes pollinisateurs a débuté avec le jardin partagé en juillet 2005, environ 300 espèces ont été photographiées et documentées en 3 ans. Chaque photo montre une espèce d’insecte différente (antéphores, bombus, coccinelles, syrphes, abeilles, etc.) sur une fleur ou plante différente (avec légendes simples et documentées) Les objectifs du projet sont de faire naître la curiosité pour le minuscule, pas toujours visible par l’œil humain, faire comprendre que la diversité des espèces plantées attire la diversité des insectes et faire connaître l’importance de la pollinisation dans la biodiversité.",[],Paris,Île-de-France,FR,4 rue des Récollets 75010 Paris,"{'lon': 2.362368, 'lat': 48.874382}",2025-06-07T12:00:00+00:00,2025-06-07T14:30:00+00:00,https://openagenda.com/culture/events/expo-photo-du-pollen-plein-les-pattes
33809492,MIRR - Benjamin Sanz Trio - Brunch à la Bellevilloise,Concert Brunch à la Bellevilloise,"Trio Harvey/Sanz/Sauzay Le trio va servir au public de la Bellevilloise des interprétations audacieuses ou intimistes de grands standards de jazz, ancrées dans le swing et la sensibilité. Parmi l’un des meilleurs de sa génération, le jeune pianiste Anglais Levi Harvey a brillamment réussi le concours d'admission très sélectif au Conservatoire national supérieur de musique CNSM de Paris et est aujourd’hui très actif au sein de nombreux groupes à Paris et ailleurs. Gabriel Sauzay étudie au conservatoire de Caen avant d’entrer au CNSM de Paris. Contrebassiste talentueux, il est le fils du saxophoniste David Sauzay. Il se distingue par son jeu précis et expressif, naviguant avec aisance entre le jazz traditionnel et les influences contemporaines. Aux côtés de nombreux musiciens de renom, il s’impose progressivement comme une figure montante de la scène jazz française. Le batteur et compositeur Benjamin Sanz a travaillé avec des maîtres de musique avant de fonder son propre groupe, le quintet Directions. Il a servi ou est à l’origine de nombreux projets influencés par les courants de la musique noire américaine et africaine et a joué internationalement avec de grands noms tels David Murray, Archie Shepp, Abdoulaye Traoré, Joëlle Léandre et Bobby Few. Le collectif MIRR est conventionné par la DRAC IdF pour la période 2024-2025","['Jazz', 'swing', 'Harvey', 'Sanz', 'Sauzay']",Paris,Île-de-France,FR,"19-21 rue boyer, 75020 Paris","{'lon': 2.392486, 'lat': 48.86786}",2025-07-27T09:30:00+00:00,2025-07-27T12:30:00+00:00,https://openagenda.com/culture/events/benjamin-sanz-trio-brunch-a-la-bellevilloise
36472457,DISCOBOLE CIE - Trans Kabar @ La Gare Le Gore,Après plus de 300 concerts le groupe TRANS KABAR  prend un nouveau souffle pour venir souffler la braise des kabars réunionnais électrisé.,DISCOBOLE CIE & LABEL est conventionné par la DRAC Ile-de-France sur la période 2025-2026,[],Paris,Île-de-France,FR,1 avenue Corentin Cariou,"{'lon': 2.382354, 'lat': 48.894828}",2025-09-13T19:00:00+00:00,2025-09-13T20:30:00+00:00,https://openagenda.com/culture/events/trans-kabar-la-gare-le-gore-955523
88143771,"Exposition ""Des Chimères""","Margaux Laurens-Neel, présente son exposition de fin de résidence ""Henner, le ruban, la braise"" du 15 mai au 23 septembre dans les salles du musée.","Entre sculptures et aquarelles, Margaux Laurens-Neel réinterprète l’œuvre énigmatique de Gustave Moreau : Les Chimères. À travers 35 aquarelles et 11 sculptures représentant des créatures, des chimères, des éléments végétaux, des ornements… la nouvelle exposition de l’artiste Margaux Laurens-Neel : ""Des Chimères"" (du 27 mars au 7 juillet 2025) invite les visiteurs du musée national Gustave Moreau (Paris 9e) à redécouvrir une œuvre inachevée et énigmatique du peintre. Margaux Laurens-Neel, née à Deauville en 1997, est une artiste peintre, photographe et sculptrice franco-britannique. Elle vit et travaille à Paris. Diplômée des Beaux-Arts de Paris en 2021, où elle fréquentait l’atelier de Joann Sfar, auteur de bande dessinée, celui d’Eric Poitevin, photographe et suivait l’enseignement de François-René Martin, historien de l’art. Son parcours a été ponctué d’un séjour à l’Académie des Beaux-Arts de Vienne et d’un autre à Berlin. Plus de 140 ans après l’œuvre initiale, l’exposition ""Des Chimères"" de Margaux Laurens-Neel, invite les visiteurs à porter un nouveau regard sur cette île qui regorge d’infinis mystères et sur le travail passionné, voire obstiné de Moreau. En résulte, 35 peintures (gouache et aquarelle) sur papier naturel et 11 sculptures en céramique émaillée, pour certaines lustrées avec de l’or, allant de 50 cm à 1,40 m. Ses créations surgissent dans diverses parties : au rez-de-chaussée du musée et au deuxième étage dans les meubles à dessins, en résonnance avec ses collections et ses œuvres.",[],Paris,Île-de-France,FR,"14 Rue Catherine de la Rochefoucauld, 75009 Paris, France","{'lon': 2.334416, 'lat': 48.877912}",2025-05-17T16:00:00+00:00,2025-05-17T20:00:00+00:00,https://openagenda.com/culture/events/exposition-des-chimeres
89724591,Mais qui a tué Scrap ? Murder Party dans l’exposition Wes Anderson,Murder Party dans l'exposition Wes Anderson,"Murder Party dans l'exposition Wes Anderson Les personnages de Wes Anderson sortent de l'écran pour venir à votre rencontre et vous parler de l'exposition et de leur film. L'un d'entre eux a tué le chien Scrap ! Écoutez et récoltez les indices qui vous permettront de trouver le meurtrier. Avec la participation des étudiants en théâtre du Conservatoire Francis Poulenc (CMA16) sous la direction d'Erik Jakobiak. Un jeu conçu en collaboration avec Anima. Entre 20h et 22h dans l’exposition Gratuit, accessible avec la réservation de l’exposition",[],Paris,Île-de-France,FR,"51 rue de Bercy, 75012 Paris, France","{'lon': 2.382614, 'lat': 48.837295}",2025-05-17T18:00:00+00:00,2025-05-17T20:00:00+00:00,https://openagenda.com/culture/events/mais-qui-a-tue-scrap
33846389,Danser,"Entrez dans la danse. Une parenthèse enchantée, en gestes et en musique, qui parle à l’esprit, aux sens comme au corps et qui invite à le mettre en mouvement.","Cette exposition temporaire entraîne petits et grands - à partir de 4 ans - dans une expérience dansée collective, joyeuse, créative et spontanée. Puissant vecteur de communication et d’expression, la danse aide à découvrir son corps, créer du lien social et explorer l'espace. Mettez votre corps en mouvement et visitez l’exposition en dansant, tout simplement.","['CND', 'Centre national de la danse', 'Danser']",Paris,Île-de-France,FR,"30 avenue Corentin Cariou, 75019 Paris, France","{'lon': 2.387091, 'lat': 48.895942}",2025-05-17T16:00:00+00:00,2025-05-17T21:59:00+00:00,https://openagenda.com/culture/events/danser-6430484
39962458,Les lumières de la nuit au planétarium,"Sous un beau ciel étoilé, repérez-vous parmi les étoiles et les constellations.","Et sur les planètes du système solaire, quelles étoiles voit-on ? Continuez votre voyage parmi les milliards d'étoiles de notre galaxie, la Voie Lactée.","['Espace - astronautique - astronomie', 'Cinémas - Spectacles', 'Cinéma', 'Spectacle automatique planétarium', 'Séance animée du planétarium', 'Spectacle', 'Activités et animations']",Paris,Île-de-France,FR,"30 avenue Corentin Cariou, 75019 Paris, France","{'lon': 2.387091, 'lat': 48.895942}",2025-05-17T16:00:00+00:00,2025-05-17T17:30:00+00:00,https://openagenda.com/culture/events/les-lumieres-de-la-nuit-au-planetarium
81168448,Entre Terre et Ciel... Lune au planétarium,Embarquez pour un voyage inédit vers la lune et le système solaire. De nuit comme de jour la lune accompagne nos rêves.,"Le planétarium de la Cité vous propose d'embarquer pour un voyage inédit vers la lune et le système solaire. De nuit comme de jour la lune accompagne nos rêves. La Lune, le satellite naturel de la Terre, est certainement pour nous, l'astre le plus familier. Pour comprendre son histoire et son évolution, de nombreuses sondes spatiales l'ont explorée. Mais comment la lune s'est-elle formée et pourquoi est-elle si importante pour notre planète? Observez le mouvement de la lune autour de la Terre, les phases lunaires, les éclipses et découvrez les futurs projets d'exploration lunaire.","['Espace - astronautique - astronomie', 'Cinémas - Spectacles', 'Séance animée du planétarium', 'Activités et animations']",Paris,Île-de-France,FR,"30 avenue Corentin Cariou, 75019 Paris, France","{'lon': 2.387091, 'lat': 48.895942}",2025-05-17T18:00:00+00:00,2025-05-17T20:30:00+00:00,https://openagenda.com/culture/events/entre-terre-et-ciel-lune-au-planetarium
73043584,"Points paroles - À la découverte de l'exposition ""La pêche au-delà du cliché. Inédits de la collection / Jean Gaumy et la mer.""","Des visites de 30 minutes permettent de découvrir en avant-première la double exposition temporaire du musée national de la Marine à Paris, _La pêche au-delà du cliché. Inédits de la collection / et…","Des points paroles permettent de découvrir en avant-première la double exposition temporaire du musée national de la Marine à Paris, La pêche au-delà du cliché. Inédits de la collection / Jean Gaumy et la mer .",[],Paris,Île-de-France,FR,"17 place du Trocadéro et du Onze Novembre, 75016 Paris, France","{'lon': 2.287234, 'lat': 48.862153}",2025-05-17T18:00:00+00:00,2025-05-17T21:30:00+00:00,https://openagenda.com/culture/events/visite-flash-a-la-decouverte-de-lexposition
54888073,Que d'espoir,Compagnie Point Fixe - Christian Hecq et Valérie Lesort,"Que d’espoir ! est un montage de textes issus de différents cabarets d’Hanokh Levin. Hanokh Levin dépeint avec un humour décapant et une grande tendresse notre misérable condition humaine. Il explore, comme personne, nos angoisses existentielles, notre course effrénée derrière un bonheur chimérique. Ces personnages exubérants, hilarants et attachants nous parlent aussi d’espoir, de la démesure de nos rêves face à notre destinée si étriquée. Ce combat, que nous menons tous, perdu d’avance, mais qui vaut tellement le coup d’être vécu. L’universalité du sujet, la diversité des âges et des milieux sociaux des protagonistes, ce constat que nous sommes, finalement, tous égaux face à la mort, a éveillé en moi une idée : Je voudrais que les personnages se transforment à vue, qu’ils échangent certaines parties de leurs corps et de leurs visages, pour devenir, devant les yeux des spectateurs, quelqu’un d’autre, à la manière du jeu Monsieur Patate. Le spectacle sera ponctué de chansons écrites par l’auteur, dont la musique sera composée et interprétée en live par Charly Voodoo, grande figure du cabaret de Madame Arthur à Paris.",[],Paris,Île-de-France,FR,1 place Charles Dullin 75018 Paris,"{'lon': 2.342454, 'lat': 48.883458}",2025-04-24T19:00:00+00:00,2025-07-13T15:30:00+00:00,https://openagenda.com/culture/events/que-despoir
43293160,Cadavre Exquis,L'Envolée Cirque - Pauline Barboux,"Pour cette Féria aérienne, les artistes et techniciens de L’Envolée Cirque organisent un tour de quartier en quatre étapes dans quatre quartiers du 19ème (Place des Fêtes, Plateau, Danube-Manin, Secrétan), où, comme dans les courses à étapes, les points d’arrivée de chaque jour deviennent les points de départs du lendemain. Inspirée du principe d’écriture surréaliste, Cadavre Exquis est une déambulation fantastique, musicale et hautement spectaculaire à hauteur de quartier. Les spectateur.trices sont invité.es à suivre un musicien-conteur dans différents lieux où des surprises acrobatiques et magiques les attendent. En chemin, vous croiserez certainement des acrobaties aériennes et au sol, un mât chinois, des équilibres sur les mains et sur fil-de-fer, un tripode, des jongleries optiques, une charrette musicale, un meuble roulant… Cadavre exquis, ce sont des présences fantasmagoriques qui dévoilent les moindres recoins des lieux. Cadavre exquis, c’est donner à voir du sensible et du contemplatif. Écoutez le murmure que les pierres se racontent, embarquez vers de possibles mirages, départ imminent !","['cirque', 'aérien', 'déambulation', 'musique']",Paris,Île-de-France,FR,5 rue du plateau 75019,"{'lon': 2.385064, 'lat': 48.877744}",2025-07-03T16:00:00+00:00,2025-07-06T15:00:00+00:00,https://openagenda.com/culture/events/cadavre-exquis-4950264
